8700.48, 4510.47, 3.14, 3274.92, -2.69, 4214.87, 1.99, 1224.57, -2.03
8700.48, 8206.25, 3.14, 4430.57, -0.96, 4557.22, -2.42, 3412.69, -1.91
8242.56, 5661.52, 0.00, 2469.08, -0.98, 2352.96, -2.14, 2164.89, -1.84
8471.52, 2519.67, 0.00, 5915.81, 0.84, 3718.64, -1.51, 2512.86, 1.04
8471.52, 2872.54, 0.00, 2238.90, 0.15, 5592.32, -1.12, 2719.92, -2.25
8242.56, 987.96, 0.00, 3300.61, 1.03, 4136.48, -2.79, 1529.29, -2.44
8471.52, 2859.36, 3.14, 4288.95, -0.28, 4828.96, 2.08, 3192.81, -2.39
8471.52, 615.29, 0.00, 4679.87, 0.49, 5019.19, 0.47, 1928.30, 2.05
8242.56, 6809.64, 0.00, 5403.06, 3.09, 3788.89, -2.25, 2974.64, -0.24
8471.52, 902.43, 3.14, 5923.91, -2.83, 3106.25, -0.56, 3302.67, 0.24
8471.52, 2964.16, 0.00, 5119.39, -0.04, 3841.62, 1.32, 4870.13, -1.58
8471.52, 795.74, 0.00, 5868.40, 2.20, 2692.05, -1.48, 4340.52, -0.82
8471.52, 1093.45, 3.14, 6824.83, -0.92, 1741.63, -1.79, 2208.57, -0.51
8471.52, 907.68, 3.14, 3862.26, 0.04, 945.94, -1.24, 3748.60, -2.88
8471.52, 1710.52, 3.14, 11416.90, 0.80, 5777.30, 2.54, 2692.36, 0.63
8471.52, 3087.46, 0.00, 7291.75, -1.94, 3636.76, 0.31, 3681.12, -0.83
8471.52, 1381.78, 0.00, 2844.05, 0.63, 2430.58, -1.75, 2110.32, -1.45
8471.52, 1452.18, 0.00, 1098.61, -0.60, 1132.59, -0.70, 1408.28, -2.58
8471.52, 4874.03, 0.00, 1526.01, 1.80, 6516.44, 1.64, 4735.26, 1.33
8242.56, 1919.74, 0.00, 5293.43, 0.88, 4902.43, -1.80, 4684.43, -1.78
8471.52, 1093.92, 0.00, 4033.43, -3.10, 5362.71, 1.03, 1513.44, 0.08
8471.52, 1281.48, 3.14, 3802.26, -0.63, 5601.05, 2.45, 1987.97, 1.96
8471.52, 2188.57, 0.00, 4527.38, 1.62, 3239.38, -0.65, 388.42, -0.79
8471.52, 1478.09, 0.00, 3705.79, 1.21, 5759.39, -2.47, 1081.57, -0.69
8471.52, 2740.86, 3.14, 3540.14, -0.28, 1859.17, 1.43, 4595.90, -2.33
8471.52, 884.42, 3.14, 6879.60, 0.49, 2790.27, 0.45, 4870.95, 2.43
8242.56, 5535.95, 0.00, 1877.74, 2.12, 1243.96, -1.91, 4044.55, -1.36
8700.48, 5815.44, 3.14, 7183.77, 0.43, 1356.79, 2.60, 2834.94, -2.38
8471.52, 2083.90, 0.00, 6236.56, 1.15, 621.40, 2.62, 1604.35, -3.04
8471.52, 2579.01, 3.14, 8942.83, 1.77, 2796.46, 0.36, 2636.21, 0.24
8471.52, 1261.22, 3.14, 4271.48, 0.55, 1201.57, -0.69, 3226.12, 2.56
8471.52, 2171.65, 3.14, 2621.70, -3.09, 1918.24, 1.70, 1379.89, 1.47
8700.48, 3392.04, 3.14, 1105.23, 0.10, 3194.17, -1.12, 1971.70, -0.08
8471.52, 3409.97, 0.00, 878.82, -1.40, 2733.70, 1.81, 2938.74, -1.38
8471.52, 5200.78, 3.14, 4147.85, 2.17, 1280.61, 0.71, 704.63, 1.51
8471.52, 1346.34, 0.00, 8853.30, -2.37, 5768.19, -1.53, 3101.97, 1.11
8471.52, 509.62, 0.00, 2619.83, 1.20, 1647.23, 0.08, 3124.46, 1.19
8242.56, 2607.56, 0.00, 1839.14, 1.03, 400.52, -0.75, 1960.87, 2.30
8471.52, 1137.84, 3.14, 4238.82, 1.21, 2240.04, 2.23, 1617.93, 2.37
8242.56, 3787.49, 0.00, 6754.22, -2.60, 3285.76, 0.37, 1181.61, -3.13
