297.90, 119.04, 1.21
298.00, 47.89, 0.23
298.10, 238.35, 0.43
298.20, 330.37, -1.81
298.30, 297.54, 1.94
298.40, 223.16, -1.41
298.50, 408.61, 2.29
298.60, 176.52, 0.04
298.70, 250.31, 2.48
298.80, 191.66, 0.87
298.90, 70.34, -0.03
299.00, 314.33, -2.46
299.10, 492.52, 2.35
299.20, 259.10, 2.30
299.30, 451.44, 1.97
299.40, 601.33, 2.61
299.50, 1386.82, 1.61
299.60, 716.69, 1.02
299.70, 1586.75, 1.01
299.80, 807.84, -0.76
299.90, 2856.20, 1.56
300.00, 5190.70, -0.09
300.10, 3747.19, -1.69
300.20, 655.23, -3.09
300.30, 802.36, -2.35
300.40, 678.64, 1.58
300.50, 350.39, -0.14
300.60, 804.72, 0.05
300.70, 975.02, -1.44
300.80, 104.53, -3.01
300.90, 347.59, -1.46
301.00, 141.51, -0.03
301.10, 442.18, -1.78
301.20, 308.11, 1.43
301.30, 526.90, -0.86
301.40, 75.68, -2.38
301.50, 410.95, -0.75
301.60, 341.49, -1.74
301.70, 190.83, -1.91
301.80, 179.96, -1.42
301.90, 299.77, -2.27
302.00, 113.62, 1.67
302.10, 240.11, -1.17
302.20, 94.36, -2.29
302.30, 171.88, -1.27
302.40, 195.26, -1.94
302.50, 204.18, -2.57
302.60, 86.47, 2.39
302.70, 31.69, -1.08
302.80, 94.23, -0.81
302.90, 159.98, -2.03
303.00, 56.53, -1.97
303.10, 188.68, -2.74
303.20, 167.68, 1.26
303.30, 185.38, -1.25
303.40, 85.55, -3.04
303.50, 52.81, -2.03
303.60, 35.95, 2.87
303.70, 66.00, 2.93
303.80, 157.52, 0.85
303.90, 148.96, -0.95
304.00, 44.76, -0.25
304.10, 153.25, -1.38
304.20, 27.53, -2.58
304.30, 116.43, -1.38
304.40, 59.19, -2.06
304.50, 148.17, -2.09
304.60, 135.49, 2.48
304.70, 74.54, -0.29
304.80, 64.02, -2.46
304.90, 10.39, -3.03
415.00, 46.02, -2.30
415.10, 86.01, -1.88
415.20, 71.75, 2.86
415.30, 19.69, -1.11
415.40, 35.42, 3.06
415.50, 20.05, -3.10
415.60, 68.66, 1.59
415.70, 71.51, -0.11
415.80, 29.33, -0.27
415.90, 55.56, -0.86
416.00, 24.36, -0.27
416.10, 74.55, -1.13
416.20, 11.54, -1.57
416.30, 80.43, -1.34
416.40, 51.98, 3.06
416.50, 35.49, -0.15
416.60, 12.95, -0.70
416.70, 42.69, -0.57
416.80, 58.05, -0.58
416.90, 97.62, -1.69
417.00, 31.78, 2.25
417.10, 60.39, -1.12
417.20, 36.78, 1.28
417.30, 129.03, -0.74
417.40, 72.13, -1.68
417.50, 106.55, -1.70
417.60, 51.80, 2.82
417.70, 103.86, -0.99
417.80, 97.56, -2.53
417.90, 25.77, -2.04
418.00, 47.89, -1.85
418.10, 148.72, -2.61
418.20, 198.94, 1.80
418.30, 140.00, -0.58
418.40, 125.05, 2.31
418.50, 203.05, -0.12
418.60, 105.48, -2.32
418.70, 92.63, 0.36
418.80, 89.21, -1.48
418.90, 62.20, 2.85
419.00, 195.01, 1.14
419.10, 268.14, -0.12
419.20, 178.52, -0.52
419.30, 181.47, -0.72
419.40, 316.58, -0.06
419.50, 652.49, -1.07
419.60, 369.36, -1.71
419.70, 705.15, -1.77
419.80, 472.10, 2.80
419.90, 1022.11, -0.99
420.00, 1969.04, -2.72
420.10, 1485.09, 1.93
420.20, 352.26, 0.48
420.30, 301.60, 0.85
420.40, 388.92, -1.19
420.50, 218.56, -2.38
420.60, 457.12, -2.58
420.70, 491.27, 2.28
420.80, 80.93, 0.99
420.90, 122.44, 1.97
421.00, 98.86, -2.26
421.10, 202.14, 1.92
421.20, 183.18, -1.24
421.30, 289.35, 2.91
421.40, 51.54, 1.37
421.50, 211.00, 2.96
421.60, 188.68, 1.82
421.70, 83.27, 1.45
421.80, 65.59, 2.25
421.90, 142.15, 1.35
422.00, 105.80, -0.84
422.10, 135.95, 2.99
422.20, 61.71, 1.60
422.30, 78.44, 2.71
422.40, 102.82, 1.93
422.50, 109.77, 1.38
422.60, 80.79, 0.11
422.70, 53.58, -2.46
422.80, 94.41, 2.21
422.90, 84.90, 1.10
423.00, 28.74, 1.16
423.10, 96.22, 0.73
423.20, 109.87, -1.02
423.30, 90.83, -3.05
423.40, 61.73, 1.47
423.50, 27.12, 0.03
423.60, 5.97, -2.92
423.70, 29.97, 0.18
423.80, 64.18, -1.72
423.90, 64.49, -3.04
424.00, 52.45, 2.73
424.10, 42.91, 1.93
424.20, 28.85, -3.13
424.30, 72.49, 2.15
424.40, 48.66, 1.51
424.50, 67.78, 1.26
424.60, 64.10, 0.14
424.70, 28.81, -1.13
424.80, 13.96, 2.49
424.90, 37.20, 0.27
