0.000000,19.528191,14.109908,16.483910,-63.773777,-1.689813,16.045555,65.801414,-39.193924
0.000000,-53.515331,40.562408,12.219818,-13.706086,-3.964288,-4.010997,4.478688,1.214651
0.000000,18.412457,88.184143,3.518746,13.958012,-0.958698,6.255124,-3.665632,1.944355
0.000000,-67.404945,54.075748,5.600424,-30.509874,-2.076146,-8.268870,2.200820,-7.174804
0.000000,-47.519272,36.559933,-1.776257,-2.658365,13.945716,4.571846,10.746697,-1.178951
0.000000,-121.112366,90.204865,8.986392,-33.568218,2.085726,0.921429,-2.806273,-4.080993
0.000000,-26.539707,111.095177,-26.260735,-8.650313,12.074033,20.708191,-69.389526,16.209539
0.000000,-60.626755,46.590813,1.901682,4.973919,-10.893880,-2.418681,5.446531,-9.890667
0.000000,-35.087425,84.099716,-15.807335,-15.226219,-6.256361,-12.994337,-2.863486,-4.637244
228.960007,16.920368,138.990494,-28.479197,-41.881763,-52.602753,16.114422,15.205038,15.752028
0.000000,13.846699,111.451370,-13.833169,-14.603716,9.258127,-6.723163,0.407748,-7.132212
0.000000,-68.241821,123.535294,24.303251,12.964035,-20.143801,-22.560064,-20.167648,31.510820
0.000000,-43.322159,104.153122,17.402758,17.599140,-0.186701,30.425451,-6.001972,56.068272
0.000000,-90.531532,249.234070,-27.826277,-35.579910,-10.708987,-9.992841,53.125278,54.864803
0.000000,2.826665,166.128845,-44.043999,9.631575,14.065557,36.229954,26.735914,-27.610704
0.000000,37.093193,79.437592,-3.979678,43.813900,-23.626949,-23.781893,19.035084,-32.483711
0.000000,-73.252365,-7.153776,-9.372189,-52.261749,-5.464835,-8.715174,9.421859,-8.934857
0.000000,-172.797974,77.209450,-42.042824,-14.054107,-41.814926,-14.572083,-25.517834,-18.514606
0.000000,-0.806197,201.548615,14.616487,-43.881824,39.894821,69.752289,-68.210243,-29.016636
0.000000,-104.493141,33.826660,25.449293,-36.352757,2.078907,-15.665336,6.489462,-18.644243
0.000000,-14.786591,174.050125,3.580148,6.061385,-10.562671,5.758285,-13.927964,4.058196
0.000000,-80.535934,143.085983,-3.682372,-8.903520,11.050939,-6.093472,2.210418,2.199293
0.000000,-29.250219,229.096512,-11.749269,81.656853,-40.850945,22.802486,-27.161757,-12.450634
0.000000,-69.971832,163.333389,-8.969034,1.423632,-69.432808,47.308556,-32.545959,47.743053
228.960007,-109.443153,48.044941,11.864414,-20.616228,36.242657,24.839319,-17.086348,35.447102
0.000000,-39.756649,99.321991,-29.087074,41.072338,-26.192354,28.447611,-33.888935,-17.606951
0.000000,9.036153,-39.183784,-37.394196,-36.114426,28.828272,11.038928,24.546623,-40.335167
0.000000,-30.159014,-67.737541,-39.063267,-56.156116,-15.991907,12.582691,-8.972586,-16.769186
0.000000,-27.958345,130.141495,-6.916652,-12.672084,-32.395424,-6.536803,-22.601173,-16.670202
0.000000,-97.284943,69.289795,-12.512857,-4.267778,-1.291815,17.452684,17.700590,3.319433
0.000000,-48.144051,17.370981,-2.118041,32.638588,-46.023792,-43.118851,83.459145,-70.409073
0.000000,-56.813725,43.831291,58.615906,55.076138,34.047867,-58.516434,8.753034,11.233534
0.000000,-47.506538,-34.230434,15.410586,-30.465097,2.345643,-11.168743,0.581187,-3.822077
9158.400391,-8892.368164,1967.213745,732.972778,1683.624878,-732.073242,-929.292297,-35.070240,133.312012
8700.480469,-10262.249023,3156.202393,-59.718082,1084.571899,-98.013046,-77.402992,56.630859,247.235489
8700.480469,-9425.351562,2578.712402,65.160828,891.573486,223.864120,-468.784851,-148.686798,48.678200
