Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.504001,4.222184,-1911.135498,-14985.848633,-5149.763672,-187.456299,4946.778320,978.257935,-1364.509277,-1349.521973,474.586823,548.459412,-414.350006,-298.361755
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.450000,4.043210,-2300.887451,-14904.213867,-5119.905273,210.894821,5082.938477,289.899475,-1668.039062,-1051.131348,590.425903,466.350739,-492.890137,-145.385910
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.531000,4.763196,-1412.146851,-15016.126953,-5046.134277,-683.734497,4687.624512,1707.470337,-1030.940186,-1591.908447,309.458801,675.603027,-260.636261,-367.120056
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.531000,4.263414,-1830.956299,-14993.302734,-5070.077637,-299.158417,4826.148438,1071.680420,-1315.450684,-1321.642090,435.996521,536.965454,-390.163330,-248.345306
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.504000,4.167653,-2432.163574,-14667.974609,-5035.940430,397.933350,5498.788574,815.829041,-1270.311157,-1710.201904,237.460205,208.471832,-929.268433,-135.028290
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.558001,3.797282,-2069.146973,-14960.630859,-5074.457520,3.046401,4966.024414,636.453613,-1471.280029,-1167.705078,589.559326,469.628326,-463.713959,-201.128860
Error: 93 = Incorrect number of arguments for PROCEDURE sparkystrip.pushData; expected 9, got 14.
9.612001,3.969976,-1690.348022,-15015.078125,-5100.450684,-414.678467,4840.972168,1282.429932,-1225.403320,-1438.947510,441.196442,592.743652,-339.960632,-354.239136
