Error: 46 = Unknown column 'd_10' in 'field list'.
9.585001,4.422105,-2527.945801,-14920.710938,-5130.539551,467.154053,5245.539551,-203.417435,-1879.271729
Error: 46 = Unknown column 'd_10' in 'field list'.
9.531001,4.839063,-2426.969971,-14984.989258,-5126.576660,376.116486,5237.219238,-48.742550,-1811.816650
Error: 45 = Unknown column 'nan' in 'field list'.
9.531001,nan,-2532.134766,-14904.700195,-5108.416992,469.901794,5223.071289,-223.285645,-1873.787476
Error: 46 = Unknown column 'd_10' in 'field list'.
9.531000,4.045809,-2787.168945,-14861.568359,-5094.673828,761.658630,5217.307129,-693.135315,-1989.602783
Error: 46 = Unknown column 'd_10' in 'field list'.
9.450000,4.859515,-2833.185303,-14868.943359,-5063.965332,780.503113,5171.789551,-720.989746,-1966.950562
Error: 46 = Unknown column 'd_10' in 'field list'.
9.450000,4.190940,-2597.611816,-14884.076172,-5132.620605,553.229675,5253.138184,-319.670593,-1911.524414
Error: 46 = Unknown column 'd_10' in 'field list'.
9.585001,4.267354,-2645.799561,-14901.648438,-5061.853027,650.014771,5124.302734,-499.206360,-1867.976929
Error: 46 = Unknown column 'd_10' in 'field list'.
9.585001,4.115500,-2662.893555,-14865.365234,-5085.307617,630.559204,5189.652344,-475.687744,-1909.686279
Error: 46 = Unknown column 'd_10' in 'field list'.
9.612001,3.818327,-2663.674316,-14883.406250,-5104.321289,614.023315,5226.240234,-423.755127,-1940.206665
Error: 46 = Unknown column 'd_10' in 'field list'.
9.477001,4.428846,-2763.825684,-14846.737305,-5088.613281,724.540649,5171.811523,-627.925842,-1930.069336
Error: 46 = Unknown column 'd_10' in 'field list'.
9.558001,4.475417,-2670.836670,-14865.713867,-5078.042480,668.541870,5227.593750,-523.405151,-1938.205688
Error: 46 = Unknown column 'd_10' in 'field list'.
9.558001,4.269605,-2661.489502,-14884.712891,-5107.043457,616.578552,5179.125488,-449.328033,-1891.314453
Error: 46 = Unknown column 'd_10' in 'field list'.
9.531000,3.845324,-2901.732910,-14838.090820,-5050.480957,870.282227,5161.954590,-862.775208,-1974.362549
Error: 46 = Unknown column 'd_10' in 'field list'.
9.558001,4.493278,-2594.227295,-14902.529297,-5109.477539,604.727844,5251.320312,-394.094666,-1933.307861
