8471.52, -9285.03, 2104.85, 220.14, 1134.47, -256.48, -633.84, -40.31, 247.04
8471.52, -9283.94, 2127.17, 79.68, 1083.51, -153.83, -747.42, -55.85, 174.10
8471.52, -9137.61, 2223.37, 234.01, 1030.12, -160.50, -629.13, -35.31, 129.40
8586.00, -9247.97, 2388.71, 292.54, 1000.24, -275.31, -487.69, -38.69, 133.35
8357.04, -9285.61, 2072.95, 155.25, 1032.39, -147.46, -590.36, -57.17, 176.07
8471.52, -9176.18, 2206.12, 355.49, 1107.46, -277.33, -659.37, -60.92, 240.04
8471.52, -8913.52, 2533.76, 338.73, 890.87, -392.21, -578.71, -26.31, 142.12
8471.52, -9268.47, 2531.59, 324.19, 941.40, -314.91, -446.24, 33.60, 80.70
8586.00, -9104.60, 2282.85, 320.76, 1009.10, -202.77, -679.05, 2.57, 205.20
8471.52, -9121.17, 2336.75, 288.67, 1073.87, -258.82, -518.35, -73.71, 219.51
8586.00, -8854.44, 2540.36, 440.07, 926.09, -218.82, -416.17, -3.62, 162.43
8471.52, -9233.35, 2273.34, 251.94, 1015.80, -96.62, -549.58, -56.47, 189.78
8471.52, -9288.25, 2459.43, 341.87, 1057.21, -319.13, -469.73, -18.61, 107.22
8471.52, -9192.36, 2112.63, 290.80, 1123.95, -214.44, -639.69, -11.78, 204.43
8471.52, -9313.66, 2398.35, 283.14, 1058.73, -208.52, -645.18, -22.93, 150.73
8586.00, -9582.05, 2234.04, 55.77, 1199.89, -81.35, -684.33, -30.46, 127.72
8471.52, -8986.79, 2347.69, 333.40, 935.33, -287.00, -416.18, 49.09, 152.33
8471.52, -9627.36, 1975.41, 182.27, 1097.92, 30.97, -705.85, 24.33, 194.87
8471.52, -9447.51, 2023.05, 228.10, 987.83, -143.11, -540.28, -88.45, 179.92
8471.52, -9022.18, 2540.69, 364.91, 1006.13, -351.54, -438.62, 40.57, 130.74
8357.04, -9108.37, 2363.26, 340.06, 1036.13, -255.08, -553.59, -16.12, 191.36
8357.04, -8869.28, 2528.72, 257.76, 952.42, -247.08, -421.24, 96.36, 119.87
8471.52, -9585.65, 1945.31, 140.32, 1073.05, -121.67, -644.18, -52.37, 246.72
8471.52, -9428.81, 1904.61, 217.65, 1052.44, -150.59, -709.50, 6.06, 147.83
8586.00, -9554.93, 1863.57, 160.55, 1067.47, 7.55, -675.51, -53.03, 104.72
